INSTANCE_DATE,PROCEDURE_EN,IS_FREE_HOLD_EN,AREA_EN,PROP_SB_TYPE_EN,TRANS_VALUE,ACTUAL_AREA,ROOMS_EN,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,PROJECT_EN,price_per_sqm,size_category,value_band
2026-03-06,Sale,Free Hold,BUSINESS BAY,Flat,1085000.0,37.95,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,PRIVE BY DAMAC,28590.25,Compact,Mid-Market
2026-03-06,Sale,Free Hold,MAJAN,Flat,1080000.0,79.47,1 B/R,,,IMG World Adventures,,13590.03,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,950000.0,74.94,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,BELGRAVIA III,12676.81,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,THE GREENS,Flat,1620000.0,72.15,1 B/R,Dubai Internet City,Marina Mall,Burj Al Arab,,22453.22,Mid-Size,High-End
2026-03-06,Sale,Free Hold,SOBHA HEARTLAND,Flat,1600000.0,86.91,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Creek Vistas,18409.85,Mid-Size,High-End
2026-03-06,Sale,Free Hold,DUBAI WATER CANAL,Flat,2785000.0,85.84,1 B/R,Business Bay Metro Station,Dubai Mall,Burj Khalifa,Canal Front Residences-CF7 & CF8 & CF9,32444.08,Mid-Size,High-End
2026-03-06,Sale,Free Hold,BUSINESS BAY,Flat,1560000.0,61.03,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,Peninsula Three,25561.2,Mid-Size,High-End
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,990000.0,59.75,1 B/R,Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Corner,16569.04,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,DAMAC HILLS,Flat,1090000.0,69.1,1 B/R,,,Motor City,DAMAC HILLS - GOLF PROMENADE,15774.24,Mid-Size,Mid-Market
2026-01-08,Sale,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,1500000.0,77.66,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,THE IVY,19314.96,Mid-Size,High-End
2026-03-06,Sale,Free Hold,THE GREENS,Flat,2000000.0,84.82,1 B/R,Nakheel Metro Station,Marina Mall,Burj Al Arab,,23579.34,Mid-Size,High-End
2026-03-06,Sale,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,1207545.0,74.79,1 B/R,,,IMG World Adventures,,16145.81,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,DUBAI MARINA,Flat,3100000.0,199.38,3 B/R,Mina Seyahi,Marina Mall,Burj Al Arab,23 MARINA,15548.2,Premium,High-End
2026-03-06,Sale,Free Hold,MAJAN,Flat,1120000.0,67.93,1 B/R,,,IMG World Adventures,THE HAVEN,16487.56,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,670000.0,37.03,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,CLOUD Tower,18093.44,Compact,Mid-Market
2026-03-06,Sale,Free Hold,DUBAI HILLS,Flat,3150000.0,149.71,3 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Park Heights I,21040.68,Premium,High-End
2026-01-08,Sale,Free Hold,LIWAN,Flat,318060.0,51.11,1 B/R,,,IMG World Adventures,QPOINT LIWAN-PLOT R005,6223.05,Mid-Size,Entry
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,10700000.0,173.73,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,61589.82,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,3266666.66,90.21,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,36211.8,Spacious,High-End
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,9000000.0,176.7,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,50933.79,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,3266666.66,68.56,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,47646.83,Mid-Size,High-End
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,900000.0,89.88,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,O 2,10013.35,Spacious,Mid-Market
2026-03-06,Sale,Free Hold,SUFOUH GARDENS,Flat,2000000.0,100.87,1 B/R,Dubai Internet City,Mall of the Emirates,Burj Al Arab,,19827.5,Spacious,High-End
2026-03-06,Sale,Free Hold,REMRAAM,Flat,2020000.0,217.07,3 B/R,,,Motor City,REMRAAM,9305.75,Premium,High-End
2026-01-08,Sale,Free Hold,DUBAI HEALTHCARE CITY - PHASE 2,Flat,9200000.0,210.82,3 B/R,Creek Metro Station,Dubai Mall,Downtown Dubai,Kempinski Residences The Creek,43639.12,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,DUBAI HILLS,Flat,2800000.0,92.06,2 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,Park Horizon,30414.95,Spacious,High-End
2026-03-06,Sale,Free Hold,Al Yelayiss 2,Flat,1630000.0,100.68,2 B/R,,,,HOLLAND GARDENS,16189.91,Spacious,High-End
2026-03-07,Sale,Free Hold,MAJAN,Flat,950000.0,81.77,1 B/R,,,IMG World Adventures,The 50,11617.95,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,PALM JUMEIRAH,Flat,4000000.0,144.32,2 B/R,Palm Jumeirah,Marina Mall,Burj Al Arab,,27716.19,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,DUBAI MARINA,Flat,1350000.0,33.23,Studio,Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,Studio One,40625.94,Compact,Mid-Market
2026-03-06,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,3600000.0,149.42,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Island Park II,24093.16,Premium,Ultra-Premium
2026-01-08,Sale,Free Hold,DUBAI SOUTH,Flat,1160790.0,85.97,2 B/R,,,Expo 2020 Site,MAJESTIQUE RESIDENCE 1,13502.27,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,PALM JUMEIRAH,Flat,3950000.0,175.39,2 B/R,Palm Jumeirah,Marina Mall,Burj Al Arab,GOLDEN MILE,22521.24,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,MEYDAN ONE,Flat,660000.0,34.46,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 45,19152.64,Compact,Mid-Market
2026-03-06,Sale,Free Hold,Al Yelayiss 2,Flat,1650000.0,123.41,2 B/R,,,,HOLLAND GARDENS,13370.07,Spacious,High-End
2026-03-06,Sale,Free Hold,DUBAI MARINA,Flat,1400000.0,33.16,Studio,Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,Studio One,42219.54,Compact,Mid-Market
2026-03-06,Sale,Free Hold,DUBAI SPORTS CITY,Flat,392000.0,35.3,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,GIOVANNI BOUTIQUE,11104.82,Compact,Entry
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,580000.0,68.92,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,EMIRATES GARDEN II - MAGNOLIA,8415.55,Mid-Size,Entry
2026-03-09,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,3650000.0,151.36,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Island Park I,24114.69,Premium,Ultra-Premium
2026-01-08,Sale,Free Hold,DUBAI MARINA,Flat,6149548.0,143.7,2 B/R,Dubai Marina,Marina Mall,Burj Al Arab,LIV MARINA,42794.35,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,565000.0,68.18,1 B/R,,,IMG World Adventures,SKY COURTS,8286.89,Mid-Size,Entry
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,1435000.0,79.46,1 B/R,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,555 PARK VIEWS,18059.4,Mid-Size,High-End
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Flat,8300000.0,280.16,3 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,BELLEVUE TOWERS,29625.93,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,DUBAI CREEK HARBOUR,Flat,3850000.0,156.45,3 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,CREEK HORIZON,24608.5,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,9300000.0,418.26,4 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,22234.97,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Flat,3000000.0,138.52,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,21657.52,Premium,High-End
2026-03-06,Sale,Free Hold,DUBAI MARINA,Flat,2000000.0,106.0,1 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,18867.92,Spacious,High-End
2026-01-08,Sale,Free Hold,DUBAI MARINA,Flat,3179548.0,78.04,1 B/R,Dubai Marina,Marina Mall,Burj Al Arab,LIV MARINA,40742.54,Mid-Size,High-End
2026-03-06,Sale,Free Hold,DAMAC HILLS,Flat,2650000.0,185.99,2 B/R,,,Motor City,DAMAC HILLS - ORCHID,14248.08,Premium,High-End
2026-03-06,Sale,Free Hold,LIWAN,Flat,500000.0,37.81,Studio,,,IMG World Adventures,Wavez Residence,13224.01,Compact,Entry
2026-03-06,Sale,Free Hold,DUBAI MARINA,Flat,2150000.0,96.25,1 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,22337.66,Spacious,High-End
2026-03-06,Sale,Free Hold,MAJAN,Flat,1435000.0,108.64,2 B/R,,,IMG World Adventures,,13208.76,Spacious,High-End
2026-03-09,Sale,Free Hold,MAJAN,Flat,1300000.0,156.28,2 B/R,,,IMG World Adventures,SHERENA RESIDENCE,8318.4,Premium,Mid-Market
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Flat,3380000.0,131.23,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,BLVD CRESCENT,25756.31,Premium,High-End
2026-03-06,Sale,Free Hold,DUBAI STUDIO CITY,Flat,550000.0,32.37,Studio,,,Motor City,SAMANA GOLF AVENUE,16991.04,Compact,Entry
2026-03-06,Sale,Free Hold,BUSINESS BAY,Flat,1800000.0,105.89,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,BAY SQUARE,16998.77,Spacious,High-End
2026-03-06,Sale,Free Hold,BARSHA HEIGHTS,Flat,1150000.0,112.86,2 B/R,Dubai Internet City,Mall of the Emirates,Burj Al Arab,FAHAD 2,10189.62,Spacious,Mid-Market
2026-03-06,Sale,Free Hold,MOTOR CITY,Flat,1772976.0,155.63,2 B/R,Dubai Internet City,Mall of the Emirates,Motor City,OIA Residence,11392.25,Premium,High-End
2026-03-06,Sale,Free Hold,SOBHA HEARTLAND,Flat,2700000.0,132.84,2 B/R,,,,SOBHA HARTLAND GREENS PHASE II,20325.2,Premium,High-End
2026-03-06,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,410000.0,46.36,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,THE CRESCENT,8843.83,Mid-Size,Entry
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Flat,1180000.0,49.52,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,ELITE DOWNTOWN RESIDENCE,23828.76,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,Um Suqaim Third,Flat,3650000.0,104.05,2 B/R,,,,Jadeel -Madinat Jumeirah Living,35079.29,Spacious,Ultra-Premium
2026-03-06,Sale,Free Hold,DUBAI SOUTH,Flat,1021668.0,79.27,2 B/R,,,Expo 2020 Site,,12888.46,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,LIVING LEGENDS,Flat,700000.0,79.07,1 B/R,,,,LIVING LEGENDS PHASE 7,8852.92,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,615000.0,78.29,1 B/R,,,IMG World Adventures,SKY COURTS,7855.41,Mid-Size,Entry
2026-03-06,Sale,Free Hold,DUBAI STUDIO CITY,Flat,950000.0,55.89,1 B/R,Sharaf Dg Metro Station,,Motor City,LAYA HEIGHTS,16997.67,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,AL FURJAN,Hotel Apartment,550000.0,40.02,Studio,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,Azizi Plaza Hotel Apartments,13743.13,Compact,Entry
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1500000.0,92.74,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,HARRINGTON HOUSE,16174.25,Spacious,High-End
2026-03-06,Sale,Free Hold,AL FURJAN,Flat,1660000.0,117.17,3 B/R,ENERGY Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,AZIZI AMBER,14167.45,Spacious,High-End
2026-03-06,Sale,Free Hold,DUBAI HEALTHCARE CITY - PHASE 2,Flat,1170000.0,71.04,1 B/R,Al Jadaf Metro Station,Dubai Mall,Downtown Dubai,Binghatti Creek,16469.59,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,Jumeirah First,Flat,2800000.0,73.27,1 B/R,,,,PORT DE LA MER - LE SOLEIL,38214.82,Mid-Size,High-End
2026-03-06,Sale,Free Hold,BUSINESS BAY,Flat,1675000.0,67.89,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,MARQUISE SQUARE TOWER,24672.26,Mid-Size,High-End
2026-03-06,Sale,Free Hold,ARJAN,Flat,1100000.0,110.97,2 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,LA FONTANA DI TREVI,9912.59,Spacious,Mid-Market
2026-03-06,Sale,Free Hold,BUSINESS BAY,Hotel Apartment,750000.0,34.61,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,PRIVE BY DAMAC,21670.04,Compact,Mid-Market
2026-03-06,Sale,Free Hold,SUFOUH GARDENS,Flat,2100000.0,118.71,2 B/R,Dubai Internet City,Mall of the Emirates,Burj Al Arab,,17690.17,Spacious,High-End
2026-03-09,Sale,Free Hold,DUBAI SOUTH,Flat,727494.0,71.9,1 B/R,,,Expo 2020 Site,,10118.14,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,BUSINESS BAY,Flat,1350000.0,45.31,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Binghatti Canal,29794.75,Compact,Mid-Market
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Hotel Apartment,3350000.0,84.08,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,THE ADDRESS - THE BLVD,39843.01,Mid-Size,High-End
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,925000.0,69.64,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,LUCKY RESIDENCE,13282.6,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,PALM JUMEIRAH,Flat,38000000.0,316.89,3 B/R,Al Sufouh,Marina Mall,Burj Al Arab,"THE ROYAL ATLANTIS,RESORT AND RESIDENCES",119915.43,Premium,Ultra-Premium
2026-03-06,Sale,Free Hold,DUBAI PRODUCTION CITY,Flat,390000.0,34.75,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,LAKESIDE,11223.02,Compact,Entry
2026-01-09,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,800000.0,47.54,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,The Autograph,16827.93,Mid-Size,Mid-Market
2026-03-06,Sale,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,2000000.0,140.29,3 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,BLOOM HEIGHTS,14256.18,Premium,High-End
2026-03-06,Sale,Free Hold,SOBHA HEARTLAND,Flat,1480000.0,76.13,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Hartland Greens - Phase III,19440.43,Mid-Size,High-End
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Flat,2000000.0,113.26,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,UPPER CREST,17658.48,Spacious,High-End
2026-03-06,Sale,Free Hold,BURJ KHALIFA,Flat,1280000.0,50.45,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,,25371.66,Mid-Size,Mid-Market
2026-02-12,Lease to Own Registration,Free Hold,ARJAN,Flat,1140000.0,102.52,1 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,THE WINGS,11119.78,Spacious,Mid-Market
2026-02-12,Lease to Own Registration,Free Hold,BURJ KHALIFA,Flat,4000000.0,155.26,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,BLVD CRESCENT,25763.24,Premium,Ultra-Premium
2026-02-12,Lease to Own Registration,Free Hold,DUBAI MARINA,Flat,900000.0,62.64,1 B/R,Dubai Marina,Marina Mall,Burj Al Arab,,14367.82,Mid-Size,Mid-Market
2026-02-12,Lease to Own Registration,Free Hold,MOTOR CITY,Flat,1700000.0,157.38,2 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,10801.88,Premium,High-End
2026-02-12,Lease to Own Registration,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,700000.0,31.43,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Azure,22271.71,Compact,Mid-Market
2026-02-13,Lease to Own Registration,Free Hold,INTERNATIONAL CITY PH 2 & 3,Flat,635000.0,74.1,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,8569.5,Mid-Size,Entry
2026-02-13,Lease to Own Registration,Free Hold,DUBAI CREEK HARBOUR,Flat,1950000.0,67.55,1 B/R,Creek Metro Station,City Centre Mirdif,Dubai International Airport,Island Park II,28867.51,Mid-Size,High-End
2026-02-13,Lease to Own Registration,Free Hold,BUSINESS BAY,Flat,1875000.0,62.44,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,Peninsula Three,30028.83,Mid-Size,High-End
2026-02-16,Lease to Own Registration,Free Hold,JUMEIRAH VILLAGE TRIANGLE,Flat,1100000.0,81.49,1 B/R,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,13498.59,Mid-Size,Mid-Market
2026-02-13,Lease to Own Registration,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,2390000.0,57.9,1 B/R,Jumeirah Beach Residency,Marina Mall,Burj Al Arab,Jumeirah Gate,41278.07,Mid-Size,High-End
2026-01-09,Lease to Own Registration,Free Hold,SOBHA HEARTLAND,Flat,2000000.0,76.73,1 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,KENSINGTON WATERS,26065.42,Mid-Size,High-End
2026-02-16,Lease to Own Registration,Free Hold,JUMEIRAH BEACH RESIDENCE,Flat,1750000.0,112.47,1 B/R,Jumeirah Beach Resdency,Marina Mall,Burj Al Arab,,15559.7,Spacious,High-End
2026-02-16,Lease to Own Registration,Free Hold,JUMEIRAH LAKES TOWERS,Flat,1275000.0,99.53,2 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,GOLD CREST VIEWS2,12810.21,Spacious,Mid-Market
2026-02-17,Lease to Own Registration,Free Hold,EMAAR SOUTH,Flat,1550000.0,113.1,2 B/R,,,Al Makhtoum International Airport,URBANA III,13704.69,Spacious,High-End
2026-02-18,Lease to Own Registration,Free Hold,SOBHA HEARTLAND,Flat,2500000.0,114.93,2 B/R,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,WILTON TERRACES,21752.37,Spacious,High-End
2026-02-17,Lease to Own Registration,Free Hold,ARJAN,Flat,655000.0,34.06,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,TORINO BY ORO24,19230.77,Compact,Mid-Market
2026-02-17,Lease to Own Registration,Free Hold,Al Kheeran,Flat,2050000.0,170.9,2 B/R,Emirates Metro Station,City Centre Mirdif,Dubai International Airport,,11995.32,Premium,High-End
2026-02-18,Lease to Own Registration,Free Hold,DUBAI MARINA,Flat,6300000.0,153.55,3 B/R,Jumeirah Lakes Towers,Marina Mall,Burj Al Arab,VIDA Residences Dubai Marina,41028.98,Premium,Ultra-Premium
2026-02-18,Lease to Own Registration,Free Hold,DUBAI SPORTS CITY,Flat,1260000.0,130.63,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,CANAL RESIDENCE WEST (PHASE 1),9645.56,Premium,Mid-Market
2026-02-20,Lease to Own Registration,Free Hold,BUSINESS BAY,Flat,2225000.0,102.16,2 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,,21779.56,Spacious,High-End
2026-02-20,Lease to Own Registration,Free Hold,MOTOR CITY,Flat,2460000.0,224.17,3 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,10973.81,Premium,High-End
2026-02-20,Lease to Own Registration,Free Hold,TOWN SQUARE,Flat,1040000.0,83.23,2 B/R,,,Dubai Cycling Course,HAYAT BOULEVARD,12495.49,Mid-Size,Mid-Market
2026-01-09,Lease to Own Registration,Free Hold,DUBAI MARINA,Flat,1230000.0,68.44,1 B/R,Mina Seyahi,Marina Mall,Burj Al Arab,ELITE RESIDENCE,17971.95,Mid-Size,Mid-Market
2026-02-23,Lease to Own Registration,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,820000.0,85.15,1 B/R,,,IMG World Adventures,,9630.06,Mid-Size,Mid-Market
2026-02-20,Lease to Own Registration,Free Hold,BUSINESS BAY,Flat,1050000.0,43.55,1 B/R,Business Bay Metro Station,Dubai Mall,Downtown Dubai,ZADA TOWER,24110.22,Compact,Mid-Market
2026-02-23,Lease to Own Registration,Free Hold,DUBAI SPORTS CITY,Flat,820000.0,65.8,1 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,V2,12462.01,Mid-Size,Mid-Market
2026-02-23,Lease to Own Registration,Free Hold,BUSINESS BAY,Shop,1900000.0,77.48,Shop,Business Bay Metro Station,Dubai Mall,Downtown Dubai,CAPITAL BAY B,24522.46,Mid-Size,High-End
2026-02-23,Lease to Own Registration,Free Hold,JUMEIRAH LAKES TOWERS,Flat,900000.0,67.72,1 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAKE CITY TOWER,13290.02,Mid-Size,Mid-Market
2026-02-25,Lease to Own Registration,Free Hold,JUMEIRAH LAKES TOWERS,Flat,2000000.0,134.66,3 B/R,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,GLOBAL LAKE VIEW,14852.22,Premium,High-End
2026-02-26,Lease to Own Registration,Free Hold,Al Satwa,Flat,1410000.0,77.56,1 B/R,Emirates Towers Metro Station,Dubai Mall,Burj Khalifa,,18179.47,Mid-Size,Mid-Market
2026-01-09,Lease to Own Registration,Free Hold,DUBAI LAND RESIDENCE COMPLEX,Flat,1550000.0,151.08,3 B/R,,,IMG World Adventures,THE V TOWER,10259.47,Premium,High-End
2026-02-26,Lease to Own Registration,Free Hold,AL KHAIL HEIGHTS,Flat,500000.0,41.97,Studio,Noor Bank Metro Station,Dubai Mall,Downtown Dubai,AL KHAIL HEIGHTS,11913.27,Compact,Entry
2026-02-26,Lease to Own Registration,Free Hold,AL KHAIL HEIGHTS,Flat,970000.0,99.7,1 B/R,Noor Bank Metro Station,Dubai Mall,Downtown Dubai,AL KHAIL HEIGHTS,9729.19,Spacious,Mid-Market
2026-02-27,Lease to Own Registration,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,960000.0,63.46,1 B/R,,,,Binghatti Heights,15127.64,Mid-Size,Mid-Market
2026-02-27,Lease to Own Registration,Free Hold,DUBAI SOUTH,Flat,810000.0,68.92,1 B/R,,,Expo 2020 Site,,11752.76,Mid-Size,Mid-Market
2026-02-27,Lease to Own Registration,Free Hold,SILICON OASIS,Flat,1350000.0,76.18,1 B/R,,,,ALTIA ONE,17721.19,Mid-Size,Mid-Market
2026-03-02,Lease to Own Registration,Free Hold,INTERNATIONAL CITY PH 2 & 3,Flat,1096454.0,72.76,1 B/R,Rashidiya Metro Station,City Centre Mirdif,,,15069.46,Mid-Size,Mid-Market
2026-02-27,Lease to Own Registration,Free Hold,DUBAI HILLS,Flat,4150000.0,132.52,3 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,Park Field,31316.03,Premium,Ultra-Premium
2026-02-27,Lease to Own Registration,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,1260000.0,104.51,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,GHALIA,12056.26,Spacious,Mid-Market
2026-03-02,Lease to Own Registration,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,2650000.0,172.32,2 B/R,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Royale,15378.37,Premium,High-End
2026-01-09,Lease to Own Registration,Free Hold,BUSINESS BAY,Office,1250000.0,58.93,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE MERTOPOLIS,21211.61,Mid-Size,Mid-Market
2026-03-03,Lease to Own Registration,Free Hold,DUBAI HILLS,Flat,1280000.0,45.26,1 B/R,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,Collective,28281.04,Compact,Mid-Market
2026-03-04,Lease to Own Registration,Free Hold,DUBAI SOUTH,Flat,788251.0,88.23,1 B/R,,,Expo 2020 Site,,8934.05,Spacious,Mid-Market
2026-03-04,Lease to Own Registration,Free Hold,DUBAI SOUTH,Flat,810648.0,67.75,1 B/R,,,Expo 2020 Site,,11965.28,Mid-Size,Mid-Market
2026-03-05,Lease to Own Registration,Free Hold,JUMEIRAH VILLAGE CIRCLE,Flat,682061.26,39.88,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,,17102.84,Compact,Mid-Market
2026-03-05,Lease to Own Registration,Free Hold,Al Barsha First,Flat,1550000.0,114.46,2 B/R,Sharaf Dg Metro Station,Mall of the Emirates,Burj Al Arab,,13541.85,Spacious,High-End
2026-03-05,Lease to Own Registration,Free Hold,MAJAN,Flat,682830.0,43.45,Studio,,,IMG World Adventures,,15715.3,Compact,Mid-Market
2026-03-06,Lease to Own Registration,Free Hold,Al Yelayiss 2,Flat,1625000.0,100.05,2 B/R,,,,HOLLAND GARDENS,16241.88,Spacious,High-End
2026-01-09,Lease to Own Registration,Free Hold,MEYDAN ONE,Flat,625000.0,28.53,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 40,21906.76,Compact,Entry
2026-03-06,Lease to Own Registration,Free Hold,AL FURJAN,Hotel Apartment,1180000.0,84.65,2 B/R,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,Azizi Plaza Hotel Apartments,13939.75,Mid-Size,Mid-Market
